dato1,dato2,dato3,Salida
-1.197754,-0.609863,0.306152,0.0
-0.999512,-0.63916,0.229492,0.0
-1.021973,-0.72998,0.276367,0.0
-0.802246,-0.356934,0.123047,0.0
-0.778809,-0.469727,0.103516,0.0
-0.760254,-0.398926,0.044434,0.0
-1.098633,-0.402344,0.04248,0.0
-0.984863,-0.499512,0.297363,0.0
-0.997559,-0.32959,0.200195,0.0
-0.601562,-0.342285,0.142578,0.0
-0.734375,-0.434082,0.166016,0.0
-0.790527,-0.461914,0.230469,0.0
-1.224121,-0.603516,0.263672,0.0
-0.617188,-0.472168,0.207031,0.0
-1.217285,-0.540527,0.108398,0.0
-0.900879,-0.339355,0.074707,0.0
-0.837891,-0.410645,-0.004395,0.0
-0.737793,-0.327637,0.004395,0.0
-0.962891,-0.375488,0.029785,0.0
-0.799316,-0.32373,0.05957,0.0
-1.048828,-0.492676,0.203125,0.0
-0.748047,-0.428223,0.175781,0.0
-0.814453,-0.456055,0.282715,0.0
-0.904785,-0.514648,0.306152,0.0
-1.367188,-0.554688,0.170898,0.0
-0.738281,-0.494629,0.172852,0.0
-1.241699,-0.506348,0.053711,0.0
-0.841309,-0.351074,-0.010742,0.0
-0.70752,-0.373535,-0.018555,0.0
-0.667969,-0.320312,0.045898,0.0
-1.223633,-0.50293,0.213867,0.0
-0.746094,-0.404785,0.172852,0.0
-1.094238,-0.487305,0.230469,0.0
-0.729004,-0.398926,0.163574,0.0
-0.744629,-0.533691,0.187012,0.0
-0.758301,-0.470215,0.246094,0.0
-1.015137,-0.463867,0.183105,0.0
-0.776367,-0.474609,0.124512,0.0
-1.193848,-0.489258,0.074219,0.0
-0.770996,-0.406738,0.057129,0.0
-0.647461,-0.346191,0.031738,0.0
-0.879395,-0.346191,0.06543,0.0
-1.052246,-0.385742,0.062988,0.0
-0.658203,-0.391113,0.23584,0.0
-1.064453,-0.441406,0.183105,0.0
-0.70752,-0.433594,0.221191,0.0
-0.734863,-0.493164,0.239746,0.0
-0.887207,-0.51709,0.276367,0.0
-1.132324,-0.515625,0.202637,0.0
-0.804688,-0.478027,0.110352,0.0
-1.143066,-0.486328,0.115234,0.0
-0.795898,-0.333008,0.006836,0.0
-0.667969,-0.380859,0.072266,0.0
-0.755371,-0.308594,0.066895,0.0
-1.125488,-0.432129,0.074219,0.0
-0.808105,-0.424316,0.266113,0.0
-0.924805,-0.372559,0.067383,0.0
-0.679688,-0.472168,0.182617,0.0
-0.757812,-0.471191,0.279785,0.0
-1.057617,-0.574707,0.308594,0.0
-1.516113,-0.607422,0.261719,0.0
-1.083008,-0.590332,0.104492,0.0
-0.866699,-0.380371,0.057129,0.0
-0.771973,-0.355469,0.01416,0.0
-0.674805,-0.34375,0.020996,0.0
-0.990234,-0.386719,0.024902,0.0
-0.686035,-0.442871,0.196777,0.0
-1.158691,-0.46582,0.189941,0.0
-0.691406,-0.358887,0.239746,0.0
-0.710449,-0.493164,0.25293,0.0
-0.796875,-0.477051,0.261719,0.0
-1.132324,-0.537109,0.154297,0.0
-0.769531,-0.487305,0.172363,0.0
-1.05957,-0.443359,0.067383,0.0
-0.797363,-0.377441,0.030273,0.0
-0.663574,-0.352051,0.000977,0.0
-0.73291,-0.338867,0.02002,0.0
-1.04248,-0.421875,0.089844,0.0
-0.86377,-0.414551,0.235352,0.0
-0.943848,-0.38623,0.146484,0.0
-0.72998,-0.48291,0.199219,0.0
-0.745605,-0.491211,0.232422,0.0
-0.953613,-0.559082,0.21582,0.0
-1.262207,-0.599609,0.210937,0.0
-1.037598,-0.596191,0.083008,0.0
-0.955078,-0.371582,0.064453,0.0
-0.775391,-0.396973,0.029785,0.0
-0.632812,-0.336426,0.033691,0.0
-0.90625,-0.390625,0.083008,0.0
-1.117676,-0.530762,0.272461,0.0
-1.152344,-0.532715,0.214355,0.0
-0.714355,-0.358398,0.217773,0.0
-0.718262,-0.470215,0.100098,0.0
-0.682129,-0.416504,0.212402,0.0
-1.053711,-0.572266,0.237305,0.0
-0.77832,-0.516113,0.317871,0.0
-1.109863,-0.60498,0.115723,0.0
-0.824707,-0.338867,0.094238,0.0
-0.787109,-0.425781,0.033691,0.0
-0.641113,-0.358398,0.058594,0.0
-0.967285,-0.382812,0.034668,0.0
-0.623535,-0.450195,0.151855,0.0
-1.232422,-0.455078,0.20166,0.0
-0.666016,-0.398926,0.199707,0.0
-0.73584,-0.550781,0.186035,0.0
-0.816406,-0.477539,0.224121,0.0
-1.119629,-0.578125,0.208496,0.0
-0.88916,-0.519043,0.097656,0.0
-1.175781,-0.49707,0.039551,0.0
-0.797363,-0.392578,0.009277,0.0
-0.724121,-0.386719,0.02832,0.0
-0.741211,-0.349609,0.027832,0.0
-0.972168,-0.399902,0.063965,0.0
-0.752441,-0.414551,0.177734,0.0
-1.010742,-0.449219,0.157227,0.0
-0.731445,-0.436523,0.198242,0.0
-0.785156,-0.497559,0.214355,0.0
-0.765137,-0.498047,0.217773,0.0
-1.13916,-0.538086,0.15918,0.0
-1.041016,-0.521973,0.100098,0.0
-1.04541,-0.469727,0.059082,0.0
-0.756348,-0.376953,0.052734,0.0
-0.65918,-0.330078,0.041992,0.0
-0.900391,-0.37207,0.066406,0.0
-1.236328,-0.503418,0.123047,0.0
-0.933594,-0.458008,0.251465,0.0
-0.854981,-0.371094,0.141113,0.0
-0.739258,-0.48584,0.191895,0.0
-0.705078,-0.413086,0.220703,0.0
-1.083984,-0.58252,0.318359,0.0
-1.249512,-0.571289,0.242188,0.0
-1.067871,-0.599609,0.13623,0.0
-0.878418,-0.352051,0.069824,0.0
-0.763184,-0.458008,0.044922,0.0
-0.706543,-0.335938,0.045898,0.0
-1.047852,-0.39209,0.068848,0.0
-0.928223,-0.483887,0.270996,0.0
-1.037109,-0.427246,0.196289,0.0
-0.713867,-0.358398,0.20752,0.0
-0.679688,-0.48877,0.146484,0.0
-0.860352,-0.51709,0.194336,0.0
-1.04541,-0.625977,0.333496,0.0
-1.3125,-0.54834,0.249023,0.0
-1.098633,-0.609375,0.145996,0.0
-0.86377,-0.371094,0.081055,0.0
-0.775879,-0.414062,0.061523,0.0
-0.701172,-0.347656,0.069824,0.0
-1.022949,-0.376465,0.04248,0.0
-0.99707,-0.496582,0.191895,0.0
-0.956543,-0.431152,0.239258,0.0
-0.779785,-0.385254,0.186523,0.0
-0.750488,-0.5,0.195312,0.0
-0.729492,-0.474609,0.26709,0.0
-1.097168,-0.618652,0.328613,0.0
-1.214844,-0.543457,0.240234,0.0
-1.074219,-0.624023,0.147461,0.0
-0.955078,-0.333008,0.060547,0.0
-0.826172,-0.397461,0.009766,0.0
-0.657227,-0.355957,0.053711,0.0
-0.957031,-0.372559,0.069824,0.0
-0.824707,-0.436035,0.275879,0.0
-1.120117,-0.489746,0.278809,0.0
-0.743164,-0.42041,0.20166,0.0
-0.759766,-0.553223,0.186035,0.0
-0.77832,-0.500488,0.220703,0.0
-1.118652,-0.64209,0.279785,0.0
-0.923828,-0.491699,0.234375,0.0
-1.303711,-0.569824,0.098145,0.0
-0.793945,-0.320801,0.050293,0.0
-0.724609,-0.378418,0.022949,0.0
-0.709961,-0.306152,0.062988,0.0
-0.911133,-0.37207,0.080566,0.0
-0.742676,-0.45752,0.173828,0.0
-1.047363,-0.507324,0.166504,0.0
-0.737793,-0.415039,0.179688,0.0
-0.841797,-0.533691,0.194336,0.0
-0.826172,-0.515625,0.237793,0.0
-1.190918,-0.554688,0.192871,0.0
-1.052734,-0.520996,0.08252,0.0
-1.118652,-0.4375,0.059082,0.0
-0.802246,-0.399902,0.010742,0.0
-0.674805,-0.347168,0.010254,0.0
-0.845703,-0.339844,0.053711,0.0
-1.214355,-0.494141,0.081055,0.0
-0.885742,-0.39502,0.209961,0.0
-0.868652,-0.383301,0.188965,0.0
-0.677246,-0.459473,0.209961,0.0
-0.82666,-0.514648,0.17041,0.0
-0.89209,-0.567383,0.199707,0.0
-1.325684,-0.522461,0.171875,0.0
-0.98291,-0.547363,0.144043,0.0
-1.070801,-0.42334,0.095215,0.0
-0.843262,-0.429199,0.054199,0.0
-0.6875,-0.337891,0.021484,0.0
-0.922363,-0.35498,0.022461,0.0
-1.103516,-0.525879,0.175781,0.0
-0.98877,-0.350098,0.181152,0.0
-0.864746,-0.439453,0.200684,0.0
-0.8125,-0.521484,0.153809,0.0
-0.798828,-0.47998,0.20166,0.0
-0.959473,-0.608398,0.223145,0.0
-1.044434,-0.53418,0.231445,0.0
-1.159668,-0.587891,0.11377,0.0
-0.926758,-0.32666,0.056152,0.0
-0.82666,-0.387695,-0.041016,0.0
-0.608887,-0.344238,0.02002,0.0
-0.970703,-0.376953,0.092285,0.0
-0.785645,-0.460938,0.223633,0.0
-1.108398,-0.492676,0.154297,0.0
-0.733398,-0.37207,0.203125,0.0
-0.766602,-0.434082,0.141602,0.0
-0.751465,-0.47168,0.155762,0.0
-1.087891,-0.673828,0.316895,0.0
-0.724121,-0.438477,0.155762,0.0
-1.1875,-0.583496,0.121094,0.0
-0.928223,-0.32666,0.059082,0.0
-0.79248,-0.407715,-0.010254,0.0
-0.640625,-0.350098,-0.012695,0.0
-0.919434,-0.364746,0.02832,0.0
-0.92627,-0.48291,0.299316,0.0
-1.120605,-0.446289,0.217773,0.0
-0.780273,-0.437012,0.334473,0.0
-0.773438,-0.483398,0.283691,0.0
-0.749512,-0.480469,0.270996,0.0
-1.020508,-0.555664,0.238281,0.0
-1.037598,-0.456543,0.194824,0.0
-1.048828,-0.522949,0.029785,0.0
-0.799316,-0.394043,-0.005371,0.0
-0.791992,-0.438477,-0.019043,0.0
-0.879395,-0.484375,0.057129,0.0
-0.989746,-0.475098,0.009766,0.0
-0.846191,-0.464355,0.157227,0.0
-0.689941,-0.415039,0.118164,0.0
-0.907227,-0.481934,0.156738,0.0
-0.972168,-0.438965,0.084473,0.0
-1.056641,-0.490234,0.084961,0.0
-0.953613,-0.439453,-0.032715,0.0
-0.895508,-0.520508,0.012207,0.0
-0.983887,-0.450684,0.013672,0.0
-0.831543,-0.473633,0.046875,0.0
-0.851563,-0.452637,0.14209,0.0
-1.009277,-0.44873,0.201172,0.0
-0.736328,-0.414551,0.246094,0.0
-0.881348,-0.379883,0.233398,0.0
-0.88916,-0.404297,0.181152,0.0
-0.901367,-0.349121,0.211426,0.0
-0.729004,-0.328125,0.239258,0.0
-0.678711,-0.340332,0.198242,0.0
-1.018066,-0.383301,0.103027,0.0
-0.868652,-0.544922,0.126953,0.0
-1.055664,-0.535156,0.116699,0.0
-0.911133,-0.402344,0.116211,0.0
-0.863281,-0.441406,0.061035,0.0
-0.727051,-0.356445,0.044434,0.0
-0.987305,-0.370117,0.068359,0.0
-0.731445,-0.366699,0.155762,0.0
-0.933594,-0.40918,0.285645,0.0
-0.554199,-0.318848,0.134277,0.0
-0.734863,-0.458984,0.172363,0.0
-0.895996,-0.437988,0.231445,0.0
-1.048828,-0.584961,0.314941,0.0
-0.765137,-0.420898,0.223633,0.0
-1.169922,-0.503906,0.089844,0.0
-0.916992,-0.435059,0.050781,0.0
-0.765625,-0.385742,0.00293,0.0
-0.72168,-0.34082,0.033203,0.0
-0.919434,-0.362793,0.073242,0.0
-0.82959,-0.364258,0.170898,0.0
-1.035645,-0.452637,0.194824,0.0
-0.67041,-0.408691,0.188477,0.0
-0.738281,-0.49707,0.254883,0.0
-0.868652,-0.532715,0.308105,0.0
-1.518066,-0.588379,0.268066,0.0
-0.972656,-0.554199,0.13623,0.0
-0.950195,-0.353027,0.098633,0.0
-0.823242,-0.393066,0.040039,0.0
-0.638672,-0.353516,0.044434,0.0
-0.879883,-0.382324,0.087891,0.0
-1.25,-0.478027,0.147949,0.0
-1.049805,-0.541504,0.359863,0.0
-0.74707,-0.27832,0.23584,0.0
-0.666016,-0.512207,0.223145,0.0
-0.753418,-0.460449,0.265625,0.0
-1.13623,-0.60791,0.335938,0.0
-0.9375,-0.48584,0.276367,0.0
-1.210938,-0.533203,0.169922,0.0
-0.799805,-0.340332,0.07666,0.0
-0.72998,-0.375,0.036621,0.0
-0.671875,-0.348633,0.054199,0.0
-0.938477,-0.37793,0.066895,0.0
-0.838379,-0.379883,0.130371,0.0
-1.033691,-0.477051,0.171387,0.0
-0.690918,-0.40918,0.190918,0.0
-0.717285,-0.503418,0.239258,0.0
-0.947754,-0.548828,0.234863,0.0
-1.493164,-0.651367,0.249023,0.0
-0.978027,-0.605469,0.146484,0.0
-0.900879,-0.346191,0.099121,0.0
-0.824219,-0.414551,0.02832,0.0
-0.692383,-0.309082,-0.026367,0.0
-0.909668,-0.391602,-0.058594,0.0
-0.635742,-0.514648,0.368652,0.0
-1.041016,-0.513672,0.148438,0.0
-0.677734,-0.263184,0.233887,0.0
-0.652832,-0.478516,0.283691,0.0
-0.717285,-0.521484,0.181152,0.0
-1.074219,-0.547852,0.206543,0.0
-0.886719,-0.510254,0.178711,0.0
-1.037598,-0.49707,0.155762,0.0
-0.805664,-0.411621,0.088379,0.0
-0.675293,-0.339355,-0.008301,0.0
-0.841797,-0.394043,0.04248,0.0
-1.185059,-0.484863,0.178711,0.0
-0.969727,-0.40918,0.217285,0.0
-0.724121,-0.365234,0.230957,0.0
-0.703125,-0.467773,0.211426,0.0
-0.741211,-0.452637,0.296875,0.0
-1.150391,-0.710449,0.273438,0.0
-1.054688,-0.550293,0.292969,0.0
-1.246582,-0.553223,0.138184,0.0
-0.788574,-0.314453,0.098145,0.0
-0.701172,-0.399414,0.031738,0.0
-0.667969,-0.300293,0.061035,0.0
-0.926758,-0.389648,0.041016,0.0
-0.863281,-0.409668,0.223145,0.0
-1.194336,-0.501465,0.26709,0.0
-0.658691,-0.351562,0.263184,0.0
-0.673828,-0.505371,0.233887,0.0
-1.052246,-0.72998,0.234375,0.0
-1.083008,-0.54834,0.106445,0.0
-1.132324,-0.614746,0.120117,0.0
-0.916016,-0.446289,0.123535,0.0
-0.655762,-0.409668,0.10791,0.0
-0.748047,-0.36084,0.043457,0.0
-1.049316,-0.408691,0.087891,0.0
-0.834961,-0.45752,0.306641,0.0
-1.061523,-0.455078,0.264648,0.0
-0.612793,-0.361816,0.193359,0.0
-0.706055,-0.473145,0.127441,0.0
-0.828613,-0.476563,0.198242,0.0
-1.135254,-0.615234,0.22998,0.0
-0.673828,-0.458984,0.152344,0.0
-1.166504,-0.550781,0.138672,0.0
-0.757812,-0.376465,0.083008,0.0
-0.750977,-0.371094,-0.004395,0.0
-0.795898,-0.364258,0.032715,0.0
-1.187012,-0.474609,0.165527,0.0
-1.019531,-0.399414,0.244141,0.0
-0.669922,-0.344727,0.239258,0.0
-0.617188,-0.407227,0.185547,0.0
-0.764648,-0.442871,0.230957,0.0
-1.101562,-0.596191,0.276367,0.0
-1.291016,-0.617188,0.31543,0.0
-1.043945,-0.571777,0.131836,0.0
-0.769531,-0.347656,0.088867,0.0
-0.739746,-0.438965,0.02832,0.0
-0.739746,-0.344727,0.061035,0.0
-1.014648,-0.388184,0.071777,0.0
-0.628418,-0.406738,0.260742,0.0
-0.943359,-0.459961,0.194336,0.0
-0.749512,-0.470703,0.182129,0.0
-0.762695,-0.47998,0.198242,0.0
-0.805664,-0.502441,0.211426,0.0
-1.535645,-0.671387,0.296875,0.0
-1.099609,-0.53418,0.162109,0.0
-0.883301,-0.366699,0.13916,0.0
-0.703125,-0.439941,0.064941,0.0
-0.679688,-0.342773,0.080078,0.0
-0.945312,-0.370605,0.072266,0.0
-0.736328,-0.418945,0.25,0.0
-1.004883,-0.458496,0.277832,0.0
-0.700684,-0.355957,0.216797,0.0
-0.693359,-0.46582,0.146484,0.0
-0.762695,-0.48291,0.267578,0.0
-1.062012,-0.598145,0.30127,0.0
-0.633301,-0.444824,0.250488,0.0
-1.276367,-0.565918,0.154785,0.0
-0.73877,-0.38623,0.121094,0.0
-0.728516,-0.369141,0.057129,0.0
-0.795898,-0.333984,0.048828,0.0
-1.152832,-0.443848,0.070312,0.0
-0.859863,-0.451172,0.265137,0.0
-0.877441,-0.356934,0.151855,0.0
-0.721191,-0.454102,0.19873,0.0
-0.744141,-0.446289,0.263184,0.0
-0.98584,-0.564453,0.280273,0.0
-1.125,-0.5625,0.305664,0.0
-1.172852,-0.572754,0.136719,0.0
-0.779785,-0.318359,0.088379,0.0
-0.734375,-0.401367,0.019531,0.0
-0.655762,-0.328125,0.013672,0.0
-1.010742,-0.368164,0.067871,0.0
-0.92334,-0.441406,0.205566,0.0
-0.990234,-0.475586,0.228027,0.0
-0.644043,-0.319824,0.237305,0.0
-0.695312,-0.474609,0.217285,0.0
-0.884277,-0.51709,0.254395,0.0
-1.541016,-0.655273,0.316895,0.0
-0.997559,-0.580078,0.17627,0.0
-0.955078,-0.382324,0.134766,0.0
-0.775391,-0.415039,0.074707,0.0
-0.655762,-0.327148,0.046387,0.0
-1.038086,-0.38916,0.035156,0.0
-0.669434,-0.388184,0.209961,0.0
-1.104004,-0.483398,0.307129,0.0
-0.623047,-0.334473,0.214355,0.0
-0.731445,-0.473145,0.196777,0.0
-0.810059,-0.476563,0.255859,0.0
-1.07666,-0.506348,0.215332,0.0
-1.000488,-0.556152,0.179688,0.0
-1.084961,-0.436035,0.117187,0.0
-0.73877,-0.394531,0.076172,0.0
-0.732422,-0.35498,0.026855,0.0
-0.909668,-0.37793,0.052246,0.0
-1.075195,-0.493652,0.245117,0.0
-1.115234,-0.484863,0.271973,0.0
-0.711426,-0.435059,0.17627,0.0
-0.70166,-0.470703,0.148926,0.0
-0.772461,-0.503418,0.285156,0.0
-1.129395,-0.656738,0.371582,0.0
-0.914062,-0.460449,0.256348,0.0
-1.212402,-0.598633,0.130859,0.0
-0.775391,-0.358398,0.083496,0.0
-0.750488,-0.366211,0.040039,0.0
-0.930664,-0.351074,-0.010254,0.0
-0.977051,-0.416016,0.038086,0.0
-0.644043,-0.47998,0.177734,0.0
-1.001953,-0.519043,0.241211,0.0
-0.67627,-0.394531,0.202148,0.0
-0.776367,-0.499512,0.225586,0.0
-0.8125,-0.53418,0.229004,0.0
-1.140137,-0.528809,0.168457,0.0
-0.944336,-0.5625,0.156738,0.0
-1.132812,-0.45166,0.088379,0.0
-0.763672,-0.431641,0.106934,0.0
-0.717773,-0.389648,0.000488,0.0
-0.760254,-0.438477,0.169922,0.0
-1.058105,-0.464355,0.23584,0.0
-0.994629,-0.425781,0.139648,0.0
-0.785156,-0.418457,0.196289,0.0
-0.655273,-0.405762,0.262207,0.0
-0.762207,-0.532227,0.283203,0.0
-0.967285,-0.561035,0.29834,0.0
-1.498535,-0.688965,0.300293,0.0
-1.025879,-0.598145,0.142578,0.0
-0.868164,-0.368164,0.087891,0.0
-0.795898,-0.410156,0.024902,0.0
-0.6875,-0.358398,0.03418,0.0
-0.938477,-0.409668,0.053223,0.0
-0.549805,-0.42334,0.192871,0.0
-1.085938,-0.443359,0.17041,0.0
-0.645996,-0.32666,0.229004,0.0
-0.696777,-0.424805,0.263672,0.0
-0.849121,-0.430176,0.273926,0.0
-1.243164,-0.556152,0.154297,0.0
-1.162109,-0.589844,0.21875,0.0
-0.831055,-0.352539,0.111816,0.0
-0.744629,-0.418945,0.072754,0.0
-0.647461,-0.339355,0.091797,0.0
-0.955566,-0.437988,0.140137,0.0
-0.937988,-0.466309,0.305664,0.0
-0.994141,-0.387207,0.168945,0.0
-0.708984,-0.284668,0.231445,0.0
-0.578125,-0.446777,0.139648,0.0
-0.713379,-0.383301,0.166016,0.0
-1.163086,-0.726562,0.302734,0.0
-0.849609,-0.519043,0.25,0.0
-1.098145,-0.657227,0.234375,0.0
-0.851563,-0.37207,0.175293,0.0
-0.909668,-0.408203,0.06543,0.0
-0.680176,-0.337402,0.060059,0.0
-0.892578,-0.350098,0.042969,0.0
-0.799316,-0.351562,0.131836,0.0
-0.924805,-0.436523,0.211426,0.0
-0.651367,-0.407715,0.246582,0.0
-0.82959,-0.51709,0.250488,0.0
-0.975098,-0.611328,0.297852,0.0
-1.486816,-0.578613,0.232422,0.0
-1.123047,-0.630859,0.119629,0.0
-0.845215,-0.357422,0.14209,0.0
-0.787598,-0.410645,0.084473,0.0
-0.67334,-0.298828,0.091309,0.0
-0.99707,-0.359863,0.056152,0.0
-0.593262,-0.400391,0.180176,0.0
-1.202637,-0.489746,0.257324,0.0
-0.63916,-0.335938,0.217773,0.0
-0.76709,-0.52002,0.192383,0.0
-0.808105,-0.451172,0.259766,0.0
-1.134766,-0.546387,0.256836,0.0
-0.654785,-0.449707,0.233398,0.0
-1.220703,-0.560059,0.142578,0.0
-0.762695,-0.371582,0.102051,0.0
-0.75293,-0.351074,0.051758,0.0
-0.913574,-0.353516,0.051758,0.0
-1.239746,-0.462891,0.118652,0.0
-0.790527,-0.359863,0.172852,0.0
-0.914551,-0.42041,0.175293,0.0
-0.73291,-0.473145,0.174316,0.0
-0.754395,-0.459961,0.252441,0.0
-1.124023,-0.655273,0.325195,0.0
-0.86377,-0.520996,0.234375,0.0
-1.229004,-0.674805,0.175781,0.0
-0.853027,-0.32959,0.086914,0.0
-0.818359,-0.40918,0.033203,0.0
-0.752441,-0.346191,0.072754,0.0
-0.796875,-0.353516,0.071289,0.0
-0.812988,-0.400391,0.095703,0.0
-1.078125,-0.508789,0.158691,0.0
-0.675293,-0.337402,0.184082,0.0
-0.804199,-0.46582,0.262695,0.0
-0.928711,-0.544434,0.291992,0.0
-1.074707,-0.786621,0.140625,0.0
-0.842773,-0.48291,0.228516,0.0
-1.146973,-0.476563,0.130371,0.0
-0.887695,-0.39209,0.067383,0.0
-0.684082,-0.376465,0.019043,0.0
-0.711914,-0.337891,0.010254,0.0
-1.177246,-0.525391,0.203613,0.0
-1.097656,-0.432129,0.260254,0.0
-0.67627,-0.366211,0.264648,0.0
-0.768066,-0.430176,0.266602,0.0
-0.760742,-0.447266,0.27002,0.0
-1.171875,-0.646973,0.318848,0.0
-0.64209,-0.397461,0.188965,0.0
-1.162598,-0.567871,0.088867,0.0
-0.789062,-0.310547,-0.051758,0.0
-0.686523,-0.375,0.015137,0.0
-0.966309,-0.416016,-0.012207,0.0
-1.182129,-0.421387,0.154297,0.0
-0.920898,-0.367188,0.259766,0.0
-0.888184,-0.354004,0.21875,0.0
-0.601074,-0.387695,0.15625,0.0
-0.696289,-0.498047,0.200684,0.0
-0.79248,-0.397461,0.226074,0.0
-1.259277,-0.507324,0.120117,0.0
-1.072754,-0.580566,0.132812,0.0
-0.897949,-0.38623,0.17041,0.0
-0.779297,-0.398438,0.091797,0.0
-0.654297,-0.334473,0.0625,0.0
-0.885742,-0.373047,0.046387,0.0
-1.159668,-0.504395,0.231445,0.0
-1.177246,-0.509277,0.322266,0.0
-0.725586,-0.327148,0.210937,0.0
-0.666016,-0.486816,0.181152,0.0
-0.652344,-0.44043,0.241211,0.0
-1.182617,-0.491211,0.141602,0.0
-0.654785,-0.437012,0.235352,0.0
-1.217285,-0.537598,0.190918,0.0
-0.766602,-0.342285,0.096191,0.0
-0.68457,-0.333984,0.023438,0.0
-0.840332,-0.337402,0.056152,0.0
-0.98877,-0.430664,0.055176,0.0
-1.025391,-0.499023,0.262695,0.0
-0.899414,-0.415527,0.155273,0.0
-0.790527,-0.401855,0.258301,0.0
-0.681152,-0.481934,0.287109,0.0
-0.95459,-0.53125,0.269043,0.0
-1.464355,-0.621582,0.246582,0.0
-1.098633,-0.588867,0.097656,0.0
-0.955078,-0.361816,0.036133,0.0
-0.730469,-0.38916,0.000488,0.0
-0.656738,-0.337402,0.019043,0.0
-1.027832,-0.390137,0.062012,0.0
-0.659668,-0.439941,0.232422,0.0
-1.192383,-0.484375,0.232422,0.0
-0.637695,-0.328125,0.229492,0.0
-0.708984,-0.522461,0.239746,0.0
-0.77002,-0.45459,0.23584,0.0
-1.544922,-0.583984,0.170898,0.0
-1.046875,-0.511719,0.136719,0.0
-1.01123,-0.443848,0.106934,0.0
-0.768555,-0.391113,0.07959,0.0
-0.650879,-0.318848,0.054688,0.0
-0.935059,-0.359863,0.020996,0.0
-1.185059,-0.55127,0.219727,0.0
-1.0625,-0.46875,0.327637,0.0
-0.75,-0.312012,0.179199,0.0
-0.631836,-0.45752,0.151855,0.0
-0.706055,-0.457031,0.197266,0.0
-1.12207,-0.61084,0.275391,0.0
-1.22998,-0.608887,0.275879,0.0
-1.094238,-0.565918,0.202637,0.0
-0.821289,-0.365723,0.128906,0.0
-0.749512,-0.394531,0.071777,0.0
-0.683594,-0.324219,0.054199,0.0
-0.987793,-0.384277,0.022461,0.0
-0.852051,-0.453613,0.23584,0.0
-1.04541,-0.433105,0.121094,0.0
-0.608398,-0.374512,0.179688,0.0
-0.686035,-0.500977,0.171875,0.0
-0.947266,-0.549316,0.222168,0.0
-1.311523,-0.495117,0.155273,0.0
-0.963379,-0.582031,0.180176,0.0
-0.985352,-0.420898,0.101562,0.0
-0.805664,-0.408203,0.099609,0.0
-0.75293,-0.320312,0.02832,0.0
-1.01709,-0.389648,0.030273,0.0
-0.900391,-0.524902,0.240723,0.0
-1.087402,-0.413086,0.252441,0.0
-0.785156,-0.345703,0.13623,0.0
-0.53125,-0.59082,0.456543,0.0
-0.698242,-0.244629,0.177246,0.0
-1.339355,-0.690918,0.194824,0.0
-0.765625,-0.589844,0.30957,0.0
-1.307617,-0.627441,0.135742,0.0
-0.865723,-0.391113,0.11377,0.0
-0.796875,-0.364258,0.092773,0.0
-0.691895,-0.369141,0.152832,0.0
-0.969238,-0.349609,0.136719,0.0
-0.635254,-0.304688,0.083984,0.0
-1.01123,-0.539062,0.228027,0.0
-0.685059,-0.393066,0.149902,0.0
-0.819336,-0.534668,0.196289,0.0
-0.90625,-0.57373,0.27832,0.0
-1.273438,-0.546875,0.166504,0.0
-1.190918,-0.586426,0.08252,0.0
-0.776855,-0.319336,0.051758,0.0
-0.770508,-0.407715,0.021973,0.0
-0.657227,-0.330566,0.01709,0.0
-1.036621,-0.364258,-0.024902,0.0
-0.853516,-0.493652,0.240723,0.0
-1.162109,-0.495117,0.288086,0.0
-0.646484,-0.286621,0.244629,0.0
-0.749023,-0.490234,0.207031,0.0
-0.763672,-0.404297,0.305176,0.0
-1.191406,-0.51123,0.275391,0.0
-0.738281,-0.52002,0.297852,0.0
-1.311523,-0.493164,0.134277,0.0
-0.781738,-0.322754,0.071777,0.0
-0.661133,-0.420898,0.017578,0.0
-0.737793,-0.319824,0.057129,0.0
-0.841309,-0.39209,0.103516,0.0
-0.91748,-0.375,0.118652,0.0
-0.943359,-0.45166,0.248535,0.0
-0.65625,-0.420898,0.193848,0.0
-0.714355,-0.464844,0.202148,0.0
-0.937012,-0.501465,0.203613,0.0
-1.396484,-0.527832,0.174805,0.0
-1.008301,-0.587891,0.157715,0.0
-0.951172,-0.357422,0.12207,0.0
-0.771973,-0.395508,0.052246,0.0
-0.664551,-0.337891,0.061035,0.0
-0.94043,-0.384766,0.019531,0.0
-0.940918,-0.538086,0.303711,0.0
-1.007812,-0.455078,0.314453,0.0
-0.744141,-0.366699,0.208984,0.0
-0.659668,-0.470703,0.199219,0.0
-0.730957,-0.463867,0.219238,0.0
-1.145508,-0.58252,0.281738,0.0
-1.299316,-0.55127,0.291504,0.0
-1.025391,-0.591797,0.194336,0.0
-0.817871,-0.345215,0.121094,0.0
-0.749512,-0.432617,0.044434,0.0
-0.67041,-0.29834,0.083984,0.0
-0.976074,-0.395996,0.046387,0.0
-0.694824,-0.4375,0.195312,0.0
-1.234863,-0.495605,0.164062,0.0
-0.60791,-0.352051,0.248047,0.0
-0.69043,-0.477051,0.1875,0.0
-0.768555,-0.492188,0.213379,0.0
-1.364746,-0.526367,0.13623,0.0
-0.947754,-0.704102,0.097656,0.0
-1.018066,-0.335938,0.142578,0.0
-0.824219,-0.400391,0.081543,0.0
-0.656738,-0.32666,0.072266,0.0
